rho,auc_i,auc_j,best,gain
0.995323577752399,0.9454383654251644,0.945873656603916,0.945873656603916,-4.603176978312806e-05
0.9956722829313281,0.9454383654251644,0.945830753501042,0.945830753501042,-3.4306039762954654e-05
0.9951236327722682,0.9454383654251644,0.9457113005163567,0.9457113005163567,4.1573355239021836e-05
0.9948485189885851,0.9454383654251644,0.9457495166507963,0.9457495166507963,2.6664473110504794e-05
0.9950974018342614,0.9454383654251644,0.9458064407978091,0.9458064407978091,-2.091678498605809e-05
0.9974739491773554,0.9457804192236725,0.9459534414232132,0.9459534414232132,2.5133006884225928e-05
0.9961927401988843,0.9457804192236725,0.9457341767979565,0.9457804192236725,0.00019976061518756083
0.9976859870574603,0.9457804192236725,0.945952066453561,0.945952066453561,1.6997900372128782e-05
0.9964973734575052,0.9457804192236725,0.9454751944950602,0.9457804192236725,2.5354741395311464e-06
0.9970294405576628,0.9457804192236725,0.9460640097516881,0.9460640097516881,-8.527317711282123e-06
0.9961198136464571,0.9457804192236725,0.9458090684537995,0.9458090684537995,0.00019292216797506256
0.9971280755373728,0.9457804192236725,0.9460666448554633,0.9460666448554633,-7.377077201886628e-06
0.9970516721907549,0.9457804192236725,0.9460745602057812,0.9460745602057812,-9.84804266535022e-06
0.9988612384174128,0.9457804192236725,0.945911780075502,0.945911780075502,8.090637032109882e-06
0.998956214385439,0.9457804192236725,0.945873656603916,0.945873656603916,1.7106040652525856e-05
0.9992764655465366,0.9457804192236725,0.945830753501042,0.945830753501042,2.3214860991327413e-05
0.9976875569365454,0.9457804192236725,0.9457113005163567,0.9457804192236725,5.595447648920615e-05
0.9979504827832304,0.9457804192236725,0.9457495166507963,0.9457804192236725,6.099618445598587e-05
0.9981717322532166,0.9457804192236725,0.9458064407978091,0.9458064407978091,4.438688776220445e-05
0.9979696870407884,0.9459534414232132,0.9457341767979565,0.9459534414232132,4.422897145417437e-05
0.9996098997833059,0.9459534414232132,0.945952066453561,0.9459534414232132,2.597128607417787e-05
0.9939555608572471,0.9459534414232132,0.9454751944950602,0.9459534414232132,-7.016782863411564e-06
0.9992229890499151,0.9459534414232132,0.9460640097516881,0.9460640097516881,-3.4653688383290415e-06
0.9982400150360139,0.9459534414232132,0.9458090684537995,0.9459534414232132,5.680135166385991e-05
0.9991094614986802,0.9459534414232132,0.9460666448554633,0.9460666448554633,3.3854447997194725e-06
0.9990794948949273,0.9459534414232132,0.9460745602057812,0.9460745602057812,9.654345959342336e-07
0.9973846764100649,0.9459534414232132,0.945911780075502,0.9459534414232132,0.00010565860921618597
0.9975044807916295,0.9459534414232132,0.945873656603916,0.9459534414232132,7.686522566641152e-05
0.9973061584490701,0.9459534414232132,0.945830753501042,0.9459534414232132,6.091643885397513e-05
0.9957882828463723,0.9459534414232132,0.9457113005163567,0.9459534414232132,3.954155304963791e-05
0.9958427629968257,0.9459534414232132,0.9457495166507963,0.9459534414232132,4.512519596000519e-05
0.9960387963468722,0.9459534414232132,0.9458064407978091,0.9459534414232132,5.8240069697235164e-05
0.9978558267514881,0.9457341767979565,0.945952066453561,0.945952066453561,5.3782477513086846e-05
